time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780335102.7227619,switch_lane,0.7119030389166188,0.0,0.0,1.4496010743914745,0.0,0.0,1.4496010743914745,1.4359763843560018,0.0,0.0,0.0,0.0,0.0,2.8051280637124236,0.001388888888888889
1780335102.7727625,switch_lane,0.7862701607712106,0.0,0.0,1.530086350375024,0.0,0.0,1.530086350375024,1.4941432922617448,8.333333333333334,0.0,0.0,0.0,0.0,2.7710502142927673,0.002777777777777778
1780335102.822764,switch_lane,0.865429973263473,0.0,0.0,1.6404352724936102,0.0,0.0,1.6404352724936102,1.6165403747258675,8.333333333333334,0.0,0.0,0.0,0.0,2.647950427743085,0.002777777777777778
1780335102.8727565,switch_lane,0.9505397562834512,0.0,0.0,1.7646183778303717,0.0,0.0,1.7646183778303717,1.7145105417449602,8.333333333333334,0.0,0.0,0.0,0.0,2.531733949247661,0.002777777777777778
1780335102.9227598,switch_lane,1.0418804013267726,0.0,0.0,1.88841021840155,0.0,0.0,1.88841021840155,1.863995946695062,8.333333333333334,0.0,0.0,0.0,0.0,2.3501040059470366,0.002777777777777778
1780335102.972754,switch_lane,1.1392924326877438,0.0,0.0,2.0070854234124216,0.0,0.0,2.0070854234124216,1.96036562574216,8.333333333333334,0.0,0.0,0.0,0.0,2.2341266045535697,0.002777777777777778
1780335103.0227597,switch_lane,1.2424783919927282,0.0,0.0,2.1193792099643285,0.0,0.0,2.1193792099643285,2.0973770530786573,8.333333333333334,0.0,0.0,0.0,0.0,2.073160413386649,0.002777777777777778
1780335103.072757,switch_lane,1.3511235510688056,0.0,0.0,2.2253555292238487,0.0,0.0,2.2253555292238487,2.183770953220858,8.333333333333334,0.0,0.0,0.0,0.0,1.9744232253710745,0.004166666666666667
1780335103.1227577,switch_lane,1.4649070888909954,0.0,0.0,2.32505798611976,0.0,0.0,2.32505798611976,2.305598105998849,8.333333333333334,0.0,0.0,0.0,0.0,1.8399876530067836,0.004166666666666667
1780335103.1727545,switch_lane,1.583530831117077,0.0,0.0,2.41900251165084,0.0,0.0,2.41900251165084,2.382093241509242,8.333333333333334,0.0,0.0,0.0,0.0,1.7586389888238845,0.004166666666666667
1780335103.2227592,switch_lane,1.7067174248722539,0.0,0.0,2.507664065369814,0.0,0.0,2.507664065369814,2.4903341086668176,8.333333333333334,0.0,0.0,0.0,0.0,1.6479708076367583,0.004166666666666667
1780335103.2727542,switch_lane,1.834217153868798,0.0,0.0,2.5916035551577132,0.0,0.0,2.5916035551577132,2.5585705960866676,8.333333333333334,0.0,0.0,0.0,0.0,1.5809974668086486,0.005555555555555556
1780335103.3227618,switch_lane,1.965806814923705,0.0,0.0,2.6713793294678156,0.0,0.0,2.6713793294678156,2.6557455351900936,8.333333333333334,0.0,0.0,0.0,0.0,1.4894197939141058,0.005555555555555556
1780335103.3727539,switch_lane,2.1012871639518615,0.0,0.0,2.747219544038576,0.0,0.0,2.747219544038576,2.717345683473647,8.333333333333334,0.0,0.0,0.0,0.0,1.4337942333863012,0.005555555555555556
1780335103.4227607,switch_lane,2.240467839112081,0.0,0.0,2.819480465488071,0.0,0.0,2.819480465488071,2.805301002949318,8.333333333333334,0.0,0.0,0.0,0.0,1.3579093840876002,0.005555555555555556
1780335103.4727566,switch_lane,2.3831793687127845,0.0,0.0,2.8884769310968634,0.0,0.0,2.8884769310968634,2.86125711856994,8.333333333333334,0.0,0.0,0.0,0.0,1.311828372318443,0.006944444444444444
1780335103.5227573,switch_lane,2.5292653908719367,0.0,0.0,2.9545286447222225,0.0,0.0,2.9545286447222225,2.941543767886829,8.333333333333334,0.0,0.0,0.0,0.0,1.2487836285186873,0.006944444444444444
