time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780335080.3689687,short_platform,163.44716068685642,0.0,0.0,3.7640455063900977,0.0,0.0,3.7640455063900977,3.777460961037991,3.4804609931653996,0.0,0.0,0.0,0.0,-1.3421175532701692,0.9425287356321839
1780335080.4189587,short_platform,163.63368575655716,0.0,0.0,3.6969530845262346,0.0,0.0,3.6969530845262346,3.6969530845262346,3.402271370799088,0.0,0.0,0.0,0.0,-1.3427991529785204,0.9425287356321839
1780335080.4689703,short_platform,163.8168555194823,0.0,0.0,3.6298328648689417,0.0,0.0,3.6298328648689417,3.6432592982403817,3.350092559170499,0.0,0.0,0.0,0.0,-1.3432917308781267,0.9454022988505747
1780335080.5189612,short_platform,163.99666853562587,0.0,0.0,3.562682832535953,0.0,0.0,3.562682832535953,3.562682832535953,3.2717414034110623,0.0,0.0,0.0,0.0,-1.344091332117129,0.9454022988505747
1780335080.5689607,short_platform,164.17312324454693,0.0,0.0,3.4955001627137143,0.0,0.0,3.4955001627137143,3.5089394935305305,3.219449298372244,0.0,0.0,0.0,0.0,-1.3446670805280712,0.9454022988505747
1780335080.618959,short_platform,164.34621795856182,0.0,0.0,3.42828261056002,0.0,0.0,3.42828261056002,3.42828261056002,3.1409191641536887,0.0,0.0,0.0,0.0,-1.345598804164153,0.9482758620689655
1780335080.6689656,short_platform,164.5159508552695,0.0,0.0,3.3610270069215447,0.0,0.0,3.3610270069215447,3.3744813810843426,3.0885013103209222,0.0,0.0,0.0,0.0,-1.3462679427969007,0.9482758620689655
1780335080.7189574,short_platform,164.6823199695336,0.0,0.0,3.29373083399501,0.0,0.0,3.29373083399501,3.29373083399501,3.0097721457637987,0.0,0.0,0.0,0.0,-1.3473484750367888,0.9482758620689655
1780335080.7689607,short_platform,164.84532318464736,0.0,0.0,3.2263905178638637,0.0,0.0,3.2263905178638637,3.2398623492811542,2.9572141767403823,0.0,0.0,0.0,0.0,-1.3481231305620978,0.9511494252873564
1780335080.818961,short_platform,165.00495822281104,0.0,0.0,3.1590032139994206,0.0,0.0,3.1590032139994206,3.1590032139994206,2.8782627679817185,0.0,0.0,0.0,0.0,-1.3493723572046732,0.9511494252873564
1780335080.868991,short_platform,165.1612226345995,0.0,0.0,3.0915648686493324,0.0,0.0,3.0915648686493324,3.105056890084664,2.8255479882574415,0.0,0.0,0.0,0.0,-1.350267045539589,0.9511494252873564
1780335080.9189923,short_platform,165.3141137875527,0.0,0.0,3.0240722427545563,0.0,0.0,3.0240722427545563,3.0240722427545563,2.746347247922187,0.0,0.0,0.0,0.0,-1.3517088811953775,0.9540229885057471
1780335080.9689884,short_platform,165.46362885350445,0.0,0.0,2.956520708537444,0.0,0.0,2.956520708537444,2.9700360355219013,2.693456093649055,0.0,0.0,0.0,0.0,-1.3527411424954943,0.9540229885057471
1780335081.0189927,short_platform,165.6097647947821,0.0,0.0,2.888906546023222,0.0,0.0,2.888906546023222,2.888906546023222,2.6139741369836123,0.0,0.0,0.0,0.0,-1.3544046305178505,0.9540229885057471
1780335081.0689983,short_platform,165.7525183488108,0.0,0.0,2.8212244339092205,0.0,0.0,2.8212244339092205,2.8347666459404333,2.560883470938673,0.0,0.0,0.0,0.0,-1.3555958778832218,0.9540229885057471
1780335081.1189632,short_platform,165.89188601124772,0.0,0.0,2.7534700599520514,0.0,0.0,2.7534700599520514,2.7534700599520514,2.4810823987328097,0.0,0.0,0.0,0.0,-1.3575166724512224,0.9568965517241379
1780335081.1689732,short_platform,166.02786401707124,0.0,0.0,2.6856372557833237,0.0,0.0,2.6856372557833237,2.699210500753736,2.4277645742615985,0.0,0.0,0.0,0.0,-1.3588933450328935,0.9568965517241379
