time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780334974.6822433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334974.732263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334974.7822633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334974.832255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334974.8822558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334974.932218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334974.9822571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.0322325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.0822465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.1322627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.1822574,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.2322676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.2822227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.3322258,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.3822742,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.4322197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.4822452,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.532219,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.5822184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.632214,highspeed_stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5313429231318234,0.0,0.0,0.0,0.0,0.0,0.0
1780334975.6822598,highspeed_stop,0.0007047115269961029,0.0,0.0,0.038373366631544475,0.0,0.0,0.038373366631544475,0.025613093115418914,3.5313429231318234,0.0,0.0,0.0,0.0,3.4852133907095317,0.0
1780334975.7322545,highspeed_stop,0.004909381301547224,0.0,0.0,0.13954566900544013,0.0,0.0,0.13954566900544013,0.13954566900544013,3.5313429231318234,0.0,0.0,0.0,0.0,3.3192025515476375,0.0
1780334975.7822073,highspeed_stop,0.015356874650093368,0.0,0.0,0.28143789800162,0.0,0.0,0.28143789800162,0.2517865642857238,3.5313429231318234,0.0,0.0,0.0,0.0,3.1344229525651675,0.0
1780334975.8322058,highspeed_stop,0.03317169320029705,0.0,0.0,0.4309216747536301,0.0,0.0,0.4309216747536301,0.4309216747536301,3.5313429231318234,0.0,0.0,0.0,0.0,2.8330349849078957,0.0
1780334975.8822124,highspeed_stop,0.058350675933324575,0.0,0.0,0.5748738144448436,0.0,0.0,0.5748738144448436,0.5468134633795266,3.5313429231318234,0.0,0.0,0.0,0.0,2.637409516714148,0.0
1780334975.9322026,highspeed_stop,0.09049354325959466,0.0,0.0,0.7091506686908805,0.0,0.0,0.7091506686908805,0.7091506686908805,3.5313429231318234,0.0,0.0,0.0,0.0,2.3644885292002846,0.0
1780334975.9822514,highspeed_stop,0.12908232279979825,0.0,0.0,0.8326934311906715,0.0,0.0,0.8326934311906715,0.8088532492003065,3.5313429231318234,0.0,0.0,0.0,0.0,2.198047209890728,0.0
1780334976.0322547,highspeed_stop,0.17358687878997653,0.0,0.0,0.945873140537486,0.0,0.0,0.945873140537486,0.945873140537486,3.5313429231318234,0.0,0.0,0.0,0.0,1.9713484923497044,0.0
1780334976.08221,highspeed_stop,0.22350375937498373,0.0,0.0,1.049316555727762,0.0,0.0,1.049316555727762,1.0293787949929898,3.5313429231318234,0.0,0.0,0.0,0.0,1.8346067707583886,0.0
1780334976.1322038,highspeed_stop,0.2783686141422427,0.0,0.0,1.143923505617512,0.0,0.0,1.143923505617512,1.143923505617512,3.5313429231318234,0.0,0.0,0.0,0.0,1.6491617701863386,0.0010351966873706005
1780334976.1822512,highspeed_stop,0.3377583481756604,0.0,0.0,1.23044028330531,0.0,0.0,1.23044028330531,1.2137557628924156,3.5313429231318234,0.0,0.0,0.0,0.0,1.5375140829520442,0.0010351966873706005
1780334976.23225,highspeed_stop,0.4012894211316262,0.0,0.0,1.3096928435953912,0.0,0.0,1.3096928435953912,1.3096928435953912,3.5313429231318234,0.0,0.0,0.0,0.0,1.3861918004591196,0.0010351966873706005
